ID,MAP,type,is_display,,coord_index,,,,,,
13923,300,43001,0,307,307,0,0,0,0,1,0
13924,300,46880,1,757,757,0,0,0,0,0,0
13925,300,46670,1,756,756,0,0,0,0,0,0
13926,300,49420,1,190,190,0,0,0,0,0,0
13927,300,46630,1,750,750,0,0,0,0,0,0
13928,300,46560,1,762,762,0,0,0,0,0,0
13929,300,46520,1,761,761,0,0,0,0,0,0
13930,300,46550,1,755,755,0,0,0,0,0,0
13931,300,46720,1,760,760,0,0,0,0,0,0
13932,300,46690,1,763,763,0,0,0,0,0,0
13933,300,45530,0,528,528,0,0,0,0,0,0
13934,300,45530,0,529,529,0,0,0,0,0,0
13935,300,45530,0,522,522,0,0,0,0,0,0
13936,300,45530,0,527,527,0,0,0,0,0,0
13937,300,45530,0,533,533,0,0,0,0,0,0
13938,300,45530,0,520,520,0,0,0,0,0,0
13939,300,45530,0,523,523,0,0,0,0,0,0
13940,300,45530,0,524,524,0,0,0,0,0,0
13941,300,46801,1,607,607,0,0,0,0,0,0
13942,300,46702,1,605,605,0,0,0,0,0,0
13943,300,46505,1,606,606,0,0,0,0,0,0
13944,300,46604,1,602,602,0,0,0,0,0,0
13945,300,49400,1,717,717,0,0,0,0,0,0
13946,300,30300,1,313,116,1,0,0,0,0,0
13947,300,38001,1,307,108,0,0,0,1,0,0
13948,300,45000,1,310,310,0,0,1,0,0,1
13949,300,40003,1,308,308,0,0,1,0,0,1
13950,301,30301,1,125,125,0,0,0,0,0,0
13951,301,30000,1,110,110,0,0,0,0,0,0
13952,301,38001,1,109,109,0,0,0,0,0,0
13953,301,38101,1,100,100,0,0,0,0,0,0
13954,301,32201,1,117,117,0,0,0,0,0,0
13955,301,32200,1,313,116,1,0,0,0,0,0
13956,301,32201,1,104,104,0,0,0,0,0,0
13957,301,34101,1,101,101,0,0,0,0,0,0
13958,301,34001,1,111,111,0,0,0,0,0,0
13959,301,34101,1,113,113,0,0,0,0,0,0
13960,301,43410,0,357,357,0,0,0,0,0,0
13961,301,41000,1,310,310,0,0,1,0,0,1
13962,301,41000,1,301,301,0,0,1,0,0,1
13963,301,41000,1,116,313,0,1,1,0,0,1
13964,301,40009,1,312,312,0,0,1,0,0,1
13965,301,43000,0,305,305,0,0,0,0,0,0
13966,301,43401,0,314,314,0,0,0,0,0,0
13967,301,46820,1,757,757,0,0,0,0,0,0
13968,301,46740,1,756,756,0,0,0,0,0,0
13969,301,49420,1,190,190,0,0,0,0,0,0
13970,301,46640,1,750,750,0,0,0,0,0,0
13971,301,46670,1,760,760,0,0,0,0,0,0
13972,301,46680,1,762,762,0,0,0,0,0,0
13973,301,46770,1,763,763,0,0,0,0,0,0
13974,301,46650,1,761,761,0,0,0,0,0,0
13975,301,46590,1,755,755,0,0,0,0,0,0
13976,301,46801,1,607,607,0,0,0,0,0,0
13977,301,46605,1,602,602,0,0,0,0,0,0
13978,301,46700,1,606,606,0,0,0,0,0,0
13979,301,46504,1,605,605,0,0,0,0,0,0
13980,301,38101,1,112,112,0,0,0,0,0,0
13981,301,34101,1,114,114,0,0,0,0,0,0
13982,301,40007,1,308,308,0,0,1,0,0,1
13983,301,43401,0,300,300,0,0,0,0,0,0
13984,302,38100,1,125,125,0,0,0,0,0,0
13985,302,30300,1,114,114,0,0,0,0,0,0
13986,302,30001,1,117,117,0,0,0,0,0,0
13987,302,38000,1,100,100,0,0,0,0,0,0
13988,302,32101,1,109,109,0,0,0,0,0,0
13989,302,32201,1,112,112,0,0,0,0,0,0
13990,302,32201,1,101,101,0,0,0,0,0,0
13991,302,34103,1,110,110,0,0,0,0,0,0
13992,302,34300,1,104,104,0,0,0,0,0,0
13993,302,34300,1,313,116,1,0,0,0,0,0
13994,302,43410,0,357,357,0,0,0,0,0,0
13995,302,41000,1,305,305,0,0,1,0,0,1
13996,302,41000,1,301,301,0,0,1,0,0,1
13997,302,41000,1,314,314,0,0,1,0,0,1
13998,302,40009,1,116,313,0,1,1,0,0,1
13999,302,43000,0,300,300,0,0,0,0,0,0
14000,302,43001,0,310,310,0,0,0,0,0,0
14001,302,46870,1,757,757,0,0,0,0,0,0
14002,302,46540,1,756,756,0,0,0,0,0,0
14003,302,49420,1,190,190,0,0,0,0,0,0
14004,302,46520,1,762,762,0,0,0,0,0,0
14005,302,46660,1,750,750,0,0,0,0,0,0
14006,302,46670,1,760,760,0,0,0,0,0,0
14007,302,45510,1,763,763,0,0,0,0,0,0
14008,302,46710,1,761,761,0,0,0,0,0,0
14009,302,46590,1,755,755,0,0,0,0,0,0
14010,302,45520,0,566,566,0,0,0,0,0,0
14011,302,45520,0,573,573,0,0,0,0,0,0
14012,302,45520,0,560,560,0,0,0,0,0,0
14013,302,45520,0,568,568,0,0,0,0,0,0
14014,302,45520,0,567,567,0,0,0,0,0,0
14015,302,45520,0,569,569,0,0,0,0,0,0
14016,302,45520,0,563,563,0,0,0,0,0,0
14017,302,45520,0,562,562,0,0,0,0,0,0
14018,302,46703,1,607,607,0,0,0,0,0,0
14019,302,46504,1,605,605,0,0,0,0,0,0
14020,302,46604,1,602,602,0,0,0,0,0,0
14021,302,46605,1,606,606,0,0,0,0,0,0
14022,302,34300,1,113,113,0,0,0,0,0,0
14023,302,34300,1,111,111,0,0,0,0,0,0
14024,302,40002,1,308,308,0,0,1,0,0,1
14025,302,43001,0,312,312,0,0,0,0,0,0
14026,303,38100,1,125,125,0,0,0,0,0,0
14027,303,30301,1,100,100,0,0,0,0,0,0
14028,303,30300,1,113,113,0,0,0,0,0,0
14029,303,38001,1,111,111,0,0,0,0,0,0
14030,303,32001,1,104,104,0,0,0,0,0,0
14031,303,32100,1,112,112,0,0,0,0,0,0
14032,303,32100,1,109,109,0,0,0,0,0,0
14033,303,34300,1,114,114,0,0,0,0,0,0
14034,303,34100,1,101,101,0,0,0,0,0,0
14035,303,34300,1,117,117,0,0,0,0,0,0
14036,303,43410,0,357,357,0,0,0,0,0,0
14037,303,41000,1,305,305,0,0,1,0,0,1
14038,303,41000,1,314,314,0,0,1,0,0,1
14039,303,41000,1,301,301,0,0,1,0,0,1
14040,303,40005,1,308,308,0,0,1,0,0,1
14041,303,43000,0,300,300,0,0,0,0,0,0
14042,303,43001,0,312,312,0,0,0,0,0,0
14043,303,46950,1,757,757,0,0,0,0,0,0
14044,303,46640,1,756,756,0,0,0,0,0,0
14045,303,49420,1,190,190,0,0,0,0,0,0
14046,303,46520,1,755,755,0,0,0,0,0,0
14047,303,46660,1,760,760,0,0,0,0,0,0
14048,303,46560,1,763,763,0,0,0,0,0,0
14049,303,46720,1,762,762,0,0,0,0,0,0
14050,303,46770,1,761,761,0,0,0,0,0,0
14051,303,46550,1,750,750,0,0,0,0,0,0
14052,303,46602,1,602,602,0,0,0,0,0,0
14053,303,46503,1,607,607,0,0,0,0,0,0
14054,303,46603,1,606,606,0,0,0,0,0,0
14055,303,46701,1,605,605,0,0,0,0,0,0
14056,303,34300,1,110,110,0,0,0,0,0,0
14057,303,34300,1,313,116,1,0,0,0,0,0
14058,303,45000,1,310,310,0,0,1,0,0,1
14059,303,43001,0,313,313,0,1,0,0,0,0
14060,304,30301,1,127,127,0,0,0,0,0,0
14061,304,30000,1,109,109,0,0,0,0,0,0
14062,304,38101,1,117,117,0,0,0,0,0,0
14063,304,38001,1,114,114,0,0,0,0,0,0
14064,304,32102,1,104,104,0,0,0,0,0,0
14065,304,32100,1,313,116,1,0,0,0,0,0
14066,304,32100,1,101,101,0,0,0,0,0,0
14067,304,34200,1,307,108,0,0,0,1,0,0
14068,304,34101,1,110,110,0,0,0,0,0,0
14069,304,34200,1,100,100,0,0,0,0,0,0
14070,304,45010,1,360,360,0,0,1,0,0,1
14071,304,41000,1,108,307,0,0,1,0,1,1
14072,304,41000,1,301,301,0,0,1,0,0,1
14073,304,41000,1,308,308,0,0,1,0,0,1
14074,304,40003,1,300,300,0,0,1,0,0,1
14075,304,43401,0,305,305,0,0,0,0,0,0
14076,304,43501,0,313,313,0,1,0,0,0,0
14077,304,46820,1,757,757,0,0,0,0,0,0
14078,304,46530,1,756,756,0,0,0,0,0,0
14079,304,49410,1,190,190,0,0,0,0,0,0
14080,304,46560,1,761,761,0,0,0,0,0,0
14081,304,46580,1,763,763,0,0,0,0,0,0
14082,304,46640,1,755,755,0,0,0,0,0,0
14083,304,45510,1,762,762,0,0,0,0,0,0
14084,304,46710,1,760,760,0,0,0,0,0,0
14085,304,46620,1,750,750,0,0,0,0,0,0
14086,304,46504,1,607,607,0,0,0,0,0,0
14087,304,46602,1,605,605,0,0,0,0,0,0
14088,304,46605,1,602,602,0,0,0,0,0,0
14089,304,46701,1,606,606,0,0,0,0,0,0
14090,304,30000,1,113,113,0,0,0,0,0,0
14091,304,34200,1,111,111,0,0,0,0,0,0
14092,304,43401,0,314,314,0,0,0,0,0,0
14093,304,43401,0,312,312,0,0,0,0,0,0
14094,305,30301,1,121,121,0,0,0,0,0,0
14095,305,30300,1,117,117,0,0,0,0,0,0
14096,305,38100,1,307,108,0,0,0,1,0,0
14097,305,38000,1,100,100,0,0,0,0,0,0
14098,305,32100,1,120,120,0,0,0,0,0,0
14099,305,32200,1,113,113,0,0,0,0,0,0
14100,305,34000,1,104,104,0,0,0,0,0,0
14101,305,34001,1,109,109,0,0,0,0,0,0
14102,305,34000,1,103,103,0,0,0,0,0,0
14103,305,45010,1,350,350,0,0,1,0,0,1
14104,305,41000,1,116,313,0,1,1,0,0,1
14105,305,41000,1,305,305,0,0,1,0,0,1
14106,305,41000,1,301,301,0,0,1,0,0,1
14107,305,40003,1,312,312,0,0,1,0,0,1
14108,305,43401,0,302,302,0,0,0,0,0,0
14109,305,43501,0,307,307,0,0,0,0,1,0
14110,305,46910,1,757,757,0,0,0,0,0,0
14111,305,46530,1,756,756,0,0,0,0,0,0
14112,305,49410,1,190,190,0,0,0,0,0,0
14113,305,46670,1,755,755,0,0,0,0,0,0
14114,305,46520,1,753,753,0,0,0,0,0,0
14115,305,46510,1,762,762,0,0,0,0,0,0
14116,305,45510,1,750,750,0,0,0,0,0,0
14117,305,46540,1,754,754,0,0,0,0,0,0
14118,305,46620,1,763,763,0,0,0,0,0,0
14119,305,46603,1,605,605,0,0,0,0,0,0
14120,305,46605,1,601,601,0,0,0,0,0,0
14121,305,46703,1,602,602,0,0,0,0,0,0
14122,305,46503,1,607,607,0,0,0,0,0,0
14123,305,49400,1,715,715,0,0,0,0,0,0
14124,305,30301,1,114,114,0,0,0,0,0,0
14125,305,34001,1,313,116,1,0,0,0,0,0
14126,305,37900,1,308,308,0,0,1,0,0,1
14127,305,40009,1,314,314,0,0,1,0,0,1
14128,306,30001,1,129,129,0,0,0,0,0,0
14129,306,30300,1,313,116,1,0,0,0,0,0
14130,306,38100,1,103,103,0,0,0,0,0,0
14131,306,38101,1,113,113,0,0,0,0,0,0
14132,306,32100,1,104,104,0,0,0,0,0,0
14133,306,32000,1,117,117,0,0,0,0,0,0
14134,306,34104,1,100,100,0,0,0,0,0,0
14135,306,34002,1,109,109,0,0,0,0,0,0
14136,306,34002,1,120,120,0,0,0,0,0,0
14137,306,43411,0,364,364,0,0,0,0,0,0
14138,306,41000,1,305,305,0,0,1,0,0,1
14139,306,41000,1,300,300,0,0,1,0,0,1
14140,306,41000,1,116,313,0,1,1,0,0,1
14141,306,40000,1,301,301,0,0,1,0,0,1
14142,306,43501,0,308,308,0,0,0,0,0,0
14143,306,43401,0,302,302,0,0,0,0,0,0
14144,306,46910,1,757,757,0,0,0,0,0,0
14145,306,46640,1,756,756,0,0,0,0,0,0
14146,306,49410,1,190,190,0,0,0,0,0,0
14147,306,46670,1,762,762,0,0,0,0,0,0
14148,306,46660,1,755,755,0,0,0,0,0,0
14149,306,46530,1,753,753,0,0,0,0,0,0
14150,306,46770,1,763,763,0,0,0,0,0,0
14151,306,46510,1,750,750,0,0,0,0,0,0
14152,306,46720,1,754,754,0,0,0,0,0,0
14153,306,45530,0,524,524,0,0,0,0,0,0
14154,306,45530,0,529,529,0,0,0,0,0,0
14155,306,45530,0,534,534,0,0,0,0,0,0
14156,306,45530,0,528,528,0,0,0,0,0,0
14157,306,45530,0,520,520,0,0,0,0,0,0
14158,306,45530,0,521,521,0,0,0,0,0,0
14159,306,45530,0,522,522,0,0,0,0,0,0
14160,306,45530,0,530,530,0,0,0,0,0,0
14161,306,46802,1,607,607,0,0,0,0,0,0
14162,306,46504,1,605,605,0,0,0,0,0,0
14163,306,46606,1,602,602,0,0,0,0,0,0
14164,306,46702,1,601,601,0,0,0,0,0,0
14165,306,49400,1,716,716,0,0,0,0,0,0
14166,306,30300,1,307,108,0,0,0,1,0,0
14167,306,32000,1,114,114,0,0,0,0,0,0
14168,306,34104,1,101,101,0,0,0,0,0,0
14169,306,45000,1,108,307,0,0,1,0,1,1
14170,306,40004,1,312,312,0,0,1,0,0,1
14171,307,30300,1,125,125,0,0,0,0,0,0
14172,307,30001,1,109,109,0,0,0,0,0,0
14173,307,38101,1,114,114,0,0,0,0,0,0
14174,307,38000,1,113,113,0,0,0,0,0,0
14175,307,32101,1,103,103,0,0,0,0,0,0
14176,307,32100,1,100,100,0,0,0,0,0,0
14177,307,34104,1,120,120,0,0,0,0,0,0
14178,307,34000,1,104,104,0,0,0,0,0,0
14179,307,34000,1,117,117,0,0,0,0,0,0
14180,307,43011,0,357,357,0,0,0,0,0,0
14181,307,41000,1,305,305,0,0,1,0,0,1
14182,307,41000,1,314,314,0,0,1,0,0,1
14183,307,41000,1,302,302,0,0,1,0,0,1
14184,307,40003,1,308,308,0,0,1,0,0,1
14185,307,43401,0,301,301,0,0,0,0,0,0
14186,307,43000,0,312,312,0,0,0,0,0,0
14187,307,46950,1,757,757,0,0,0,0,0,0
14188,307,46660,1,756,756,0,0,0,0,0,0
14189,307,49420,1,190,190,0,0,0,0,0,0
14190,307,46680,1,755,755,0,0,0,0,0,0
14191,307,46670,1,753,753,0,0,0,0,0,0
14192,307,46540,1,763,763,0,0,0,0,0,0
14193,307,46620,1,762,762,0,0,0,0,0,0
14194,307,46710,1,754,754,0,0,0,0,0,0
14195,307,46720,1,750,750,0,0,0,0,0,0
14196,307,46502,1,602,602,0,0,0,0,0,0
14197,307,46605,1,605,605,0,0,0,0,0,0
14198,307,46704,1,601,601,0,0,0,0,0,0
14199,307,46603,1,607,607,0,0,0,0,0,0
14200,307,30300,1,101,101,0,0,0,0,0,0
14201,307,34000,1,313,116,1,0,0,0,0,0
14202,307,43401,0,313,313,0,1,0,0,0,0
14203,307,43000,0,300,300,0,0,0,0,0,0
14204,308,38100,1,126,126,0,0,0,0,0,0
14205,308,30300,1,100,100,0,0,0,0,0,0
14206,308,30001,1,120,120,0,0,0,0,0,0
14207,308,38101,1,114,114,0,0,0,0,0,0
14208,308,32201,1,313,116,1,0,0,0,0,0
14209,308,32101,1,103,103,0,0,0,0,0,0
14210,308,34103,1,113,113,0,0,0,0,0,0
14211,308,34101,1,109,109,0,0,0,0,0,0
14212,308,34103,1,117,117,0,0,0,0,0,0
14213,308,43410,0,358,358,0,0,0,0,0,0
14214,308,41000,1,116,313,0,1,1,0,0,1
14215,308,41000,1,302,302,0,0,1,0,0,1
14216,308,41000,1,108,307,0,0,1,0,1,1
14217,308,40009,1,301,301,0,0,1,0,0,1
14218,308,43401,0,300,300,0,0,0,0,0,0
14219,308,43400,0,312,312,0,0,0,0,0,0
14220,308,46870,1,757,757,0,0,0,0,0,0
14221,308,46660,1,756,756,0,0,0,0,0,0
14222,308,49420,1,190,190,0,0,0,0,0,0
14223,308,46580,1,762,762,0,0,0,0,0,0
14224,308,46630,1,750,750,0,0,0,0,0,0
14225,308,46530,1,754,754,0,0,0,0,0,0
14226,308,45510,1,763,763,0,0,0,0,0,0
14227,308,46570,1,753,753,0,0,0,0,0,0
14228,308,46710,1,755,755,0,0,0,0,0,0
14229,308,46603,1,602,602,0,0,0,0,0,0
14230,308,46703,1,607,607,0,0,0,0,0,0
14231,308,46604,1,601,601,0,0,0,0,0,0
14232,308,46502,1,605,605,0,0,0,0,0,0
14233,308,38100,1,101,101,0,0,0,0,0,0
14234,308,32201,1,104,104,0,0,0,0,0,0
14235,308,45000,1,314,314,0,0,1,0,0,1
14236,308,43400,0,305,305,0,0,0,0,0,0
14237,309,38101,1,123,123,0,0,0,0,0,0
14238,309,30301,1,313,116,1,0,0,0,0,0
14239,309,30300,1,101,101,0,0,0,0,0,0
14240,309,38100,1,114,114,0,0,0,0,0,0
14241,309,32000,1,100,100,0,0,0,0,0,0
14242,309,32001,1,113,113,0,0,0,0,0,0
14243,309,34102,1,104,104,0,0,0,0,0,0
14244,309,34101,1,109,109,0,0,0,0,0,0
14245,309,34102,1,117,117,0,0,0,0,0,0
14246,309,41010,1,352,352,0,0,1,0,0,1
14247,309,41000,1,308,308,0,0,1,0,0,1
14248,309,41000,1,116,313,0,1,1,0,0,1
14249,309,41000,1,301,301,0,0,1,0,0,1
14250,309,40008,1,305,305,0,0,1,0,0,1
14251,309,43501,0,300,300,0,0,0,0,0,0
14252,309,43401,0,307,307,0,0,0,0,1,0
14253,309,46910,1,757,757,0,0,0,0,0,0
14254,309,46660,1,756,756,0,0,0,0,0,0
14255,309,49410,1,190,190,0,0,0,0,0,0
14256,309,46540,1,755,755,0,0,0,0,0,0
14257,309,46640,1,763,763,0,0,0,0,0,0
14258,309,46680,1,754,754,0,0,0,0,0,0
14259,309,46510,1,762,762,0,0,0,0,0,0
14260,309,46720,1,750,750,0,0,0,0,0,0
14261,309,46590,1,753,753,0,0,0,0,0,0
14262,309,46780,0,541,541,0,0,0,0,0,0
14263,309,46780,0,549,549,0,0,0,0,0,0
14264,309,46780,0,554,554,0,0,0,0,0,0
14265,309,46780,0,542,542,0,0,0,0,0,0
14266,309,46780,0,540,540,0,0,0,0,0,0
14267,309,46780,0,548,548,0,0,0,0,0,0
14268,309,46780,0,546,546,0,0,0,0,0,0
14269,309,46780,0,544,544,0,0,0,0,0,0
14270,309,46800,1,601,601,0,0,0,0,0,0
14271,309,46603,1,602,602,0,0,0,0,0,0
14272,309,46704,1,605,605,0,0,0,0,0,0
14273,309,46504,1,607,607,0,0,0,0,0,0
14274,309,49400,1,712,712,0,0,0,0,0,0
14275,309,30300,1,307,108,0,0,0,1,0,0
14276,309,32000,1,103,103,0,0,0,0,0,0
14277,309,37900,1,314,314,0,0,1,0,0,1
14278,309,43501,0,312,312,0,0,0,0,0,0
14279,310,38101,1,129,129,0,0,0,0,0,0
14280,310,30001,1,117,117,0,0,0,0,0,0
14281,310,30300,1,103,103,0,0,0,0,0,0
14282,310,38100,1,107,107,0,0,0,0,0,0
14283,310,32102,1,110,110,0,0,0,0,0,0
14284,310,32201,1,112,112,0,0,0,0,0,0
14285,310,32201,1,100,100,0,0,0,0,0,0
14286,310,34104,1,106,106,0,0,0,0,0,0
14287,310,34003,1,104,104,0,0,0,0,0,0
14288,310,34003,1,120,120,0,0,0,0,0,0
14289,310,43411,0,364,364,0,0,0,0,0,0
14290,310,41000,1,302,302,0,0,1,0,0,1
14291,310,41000,1,310,310,0,0,1,0,0,1
14292,310,41000,1,116,313,0,1,1,0,0,1
14293,310,40003,1,301,301,0,0,1,0,0,1
14294,310,43400,0,305,305,0,0,0,0,0,0
14295,310,46950,1,757,757,0,0,0,0,0,0
14296,310,46540,1,756,756,0,0,0,0,0,0
14297,310,49420,1,190,190,0,0,0,0,0,0
14298,310,46520,1,319,319,0,0,0,0,0,0
14299,310,46740,1,317,317,0,0,0,0,0,0
14300,310,46640,1,322,322,0,0,0,0,0,0
14301,310,46670,1,309,309,0,0,0,0,0,0
14302,310,46630,1,320,320,0,0,0,0,0,0
14303,310,46660,1,315,315,0,0,0,0,0,0
14304,310,46530,1,750,750,0,0,0,0,0,0
14305,310,46560,1,754,754,0,0,0,0,0,0
14306,310,46620,1,761,761,0,0,0,0,0,0
14307,310,46590,1,753,753,0,0,0,0,0,0
14308,310,46710,1,755,755,0,0,0,0,0,0
14309,310,46550,1,758,758,0,0,0,0,0,0
14310,310,46510,1,760,760,0,0,0,0,0,0
14311,310,45510,1,759,759,0,0,0,0,0,0
14312,310,46702,1,604,604,0,0,0,0,0,0
14313,310,46504,1,607,607,0,0,0,0,0,0
14314,310,46502,1,606,606,0,0,0,0,0,0
14315,310,46703,1,602,602,0,0,0,0,0,0
14316,310,46603,1,601,601,0,0,0,0,0,0
14317,310,46606,1,603,603,0,0,0,0,0,0
14318,310,41300,0,321,321,0,0,0,0,0,0
14319,310,43300,1,318,318,0,0,0,0,0,0
14320,310,43301,1,316,316,0,0,0,0,0,0
14321,310,30300,1,313,116,1,0,0,0,0,0
14322,310,38101,1,101,101,0,0,0,0,0,0
14323,310,40005,1,306,306,0,0,1,0,0,1
14324,310,43000,0,300,300,0,0,0,0,0,0
14325,310,49400,1,717,717,0,0,0,0,0,0
14326,311,38101,1,123,123,0,0,0,0,0,0
14327,311,30000,1,103,103,0,0,0,0,0,0
14328,311,30001,1,313,116,1,0,0,0,0,0
14329,311,38100,1,106,106,0,0,0,0,0,0
14330,311,32001,1,104,104,0,0,0,0,0,0
14331,311,32102,1,112,112,0,0,0,0,0,0
14332,311,32001,1,101,101,0,0,0,0,0,0
14333,311,34001,1,100,100,0,0,0,0,0,0
14334,311,34200,1,107,107,0,0,0,0,0,0
14335,311,34200,1,117,117,0,0,0,0,0,0
14336,311,41010,1,352,352,0,0,1,0,0,1
14337,311,41000,1,300,300,0,0,1,0,0,1
14338,311,41000,1,116,313,0,1,1,0,0,1
14339,311,41000,1,306,306,0,0,1,0,0,1
14340,311,40009,1,314,314,0,0,1,0,0,1
14341,311,43401,0,310,310,0,0,0,0,0,0
14342,311,46810,1,757,757,0,0,0,0,0,0
14343,311,46560,1,756,756,0,0,0,0,0,0
14344,311,49430,1,190,190,0,0,0,0,0,0
14345,311,46680,1,322,322,0,0,0,0,0,0
14346,311,46640,1,318,318,0,0,0,0,0,0
14347,311,46520,1,309,309,0,0,0,0,0,0
14348,311,46670,1,316,316,0,0,0,0,0,0
14349,311,46530,1,319,319,0,0,0,0,0,0
14350,311,46660,1,317,317,0,0,0,0,0,0
14351,311,46540,1,755,755,0,0,0,0,0,0
14352,311,46630,1,753,753,0,0,0,0,0,0
14353,311,46650,1,750,750,0,0,0,0,0,0
14354,311,46620,1,761,761,0,0,0,0,0,0
14355,311,46570,1,758,758,0,0,0,0,0,0
14356,311,46510,1,754,754,0,0,0,0,0,0
14357,311,46720,1,760,760,0,0,0,0,0,0
14358,311,46690,1,759,759,0,0,0,0,0,0
14359,311,46606,1,601,601,0,0,0,0,0,0
14360,311,46602,1,604,604,0,0,0,0,0,0
14361,311,46703,1,607,607,0,0,0,0,0,0
14362,311,46700,1,602,602,0,0,0,0,0,0
14363,311,46503,1,606,606,0,0,0,0,0,0
14364,311,46505,1,603,603,0,0,0,0,0,0
14365,311,41300,0,321,321,0,0,0,0,0,0
14366,311,43301,1,320,320,0,0,0,0,0,0
14367,311,43300,1,315,315,0,0,0,0,0,0
14368,311,38100,1,110,110,0,0,0,0,0,0
14369,311,34001,1,111,111,0,0,0,0,0,0
14370,311,45000,1,305,305,0,0,1,0,0,1
14371,311,40008,1,301,301,0,0,1,0,0,1
14372,312,30300,1,123,123,0,0,0,0,0,0
14373,312,30301,1,111,111,0,0,0,0,0,0
14374,312,38000,1,103,103,0,0,0,0,0,0
14375,312,38101,1,100,100,0,0,0,0,0,0
14376,312,32000,1,107,107,0,0,0,0,0,0
14377,312,32100,1,101,101,0,0,0,0,0,0
14378,312,32100,1,313,116,1,0,0,0,0,0
14379,312,34300,1,112,112,0,0,0,0,0,0
14380,312,34003,1,106,106,0,0,0,0,0,0
14381,312,34003,1,110,110,0,0,0,0,0,0
14382,312,44010,1,352,352,0,0,1,0,0,1
14383,312,41000,1,116,313,0,1,1,0,0,1
14384,312,41000,1,310,310,0,0,1,0,0,1
14385,312,41000,1,305,305,0,0,1,0,0,1
14386,312,40004,1,314,314,0,0,1,0,0,1
14387,312,43001,0,300,300,0,0,0,0,0,0
14388,312,46860,1,757,757,0,0,0,0,0,0
14389,312,46630,1,756,756,0,0,0,0,0,0
14390,312,49410,1,190,190,0,0,0,0,0,0
14391,312,46530,1,315,315,0,0,0,0,0,0
14392,312,46680,1,319,319,0,0,0,0,0,0
14393,312,46540,1,318,318,0,0,0,0,0,0
14394,312,46660,1,320,320,0,0,0,0,0,0
14395,312,46630,1,322,322,0,0,0,0,0,0
14396,312,46640,1,316,316,0,0,0,0,0,0
14397,312,46560,1,754,754,0,0,0,0,0,0
14398,312,46670,1,759,759,0,0,0,0,0,0
14399,312,46690,1,758,758,0,0,0,0,0,0
14400,312,45510,1,753,753,0,0,0,0,0,0
14401,312,46720,1,760,760,0,0,0,0,0,0
14402,312,46620,1,750,750,0,0,0,0,0,0
14403,312,46650,1,755,755,0,0,0,0,0,0
14404,312,46510,1,761,761,0,0,0,0,0,0
14405,312,45550,0,580,580,0,0,0,0,0,0
14406,312,45550,0,585,585,0,0,0,0,0,0
14407,312,45550,0,592,592,0,0,0,0,0,0
14408,312,45550,0,587,587,0,0,0,0,0,0
14409,312,45550,0,582,582,0,0,0,0,0,0
14410,312,45550,0,588,588,0,0,0,0,0,0
14411,312,45550,0,583,583,0,0,0,0,0,0
14412,312,45550,0,591,591,0,0,0,0,0,0
14413,312,46700,1,602,602,0,0,0,0,0,0
14414,312,46505,1,606,606,0,0,0,0,0,0
14415,312,46701,1,601,601,0,0,0,0,0,0
14416,312,46602,1,604,604,0,0,0,0,0,0
14417,312,46504,1,607,607,0,0,0,0,0,0
14418,312,46606,1,603,603,0,0,0,0,0,0
14419,312,41300,0,321,321,0,0,0,0,0,0
14420,312,43301,1,317,317,0,0,0,0,0,0
14421,312,43300,1,309,309,0,0,0,0,0,0
14422,312,30301,1,104,104,0,0,0,0,0,0
14423,312,34300,1,117,117,0,0,0,0,0,0
14424,312,40000,1,301,301,0,0,1,0,0,1
14425,312,43000,0,306,306,0,0,0,0,0,0
14426,313,38001,1,127,127,0,0,0,0,0,0
14427,313,30000,1,110,110,0,0,0,0,0,0
14428,313,30300,1,313,116,1,0,0,0,0,0
14429,313,38100,1,103,103,0,0,0,0,0,0
14430,313,32102,1,107,107,0,0,0,0,0,0
14431,313,32001,1,117,117,0,0,0,0,0,0
14432,313,32001,1,100,100,0,0,0,0,0,0
14433,313,34003,1,120,120,0,0,0,0,0,0
14434,313,34103,1,104,104,0,0,0,0,0,0
14435,313,34003,1,111,111,0,0,0,0,0,0
14436,313,44010,1,360,360,0,0,1,0,0,1
14437,313,41000,1,116,313,0,1,1,0,0,1
14438,313,41000,1,301,301,0,0,1,0,0,1
14439,313,41000,1,306,306,0,0,1,0,0,1
14440,313,40006,1,314,314,0,0,1,0,0,1
14441,313,43501,0,305,305,0,0,0,0,0,0
14442,313,46870,1,757,757,0,0,0,0,0,0
14443,313,46740,1,756,756,0,0,0,0,0,0
14444,313,49410,1,190,190,0,0,0,0,0,0
14445,313,46660,1,316,316,0,0,0,0,0,0
14446,313,46640,1,322,322,0,0,0,0,0,0
14447,313,46670,1,309,309,0,0,0,0,0,0
14448,313,46630,1,315,315,0,0,0,0,0,0
14449,313,46530,1,317,317,0,0,0,0,0,0
14450,313,46520,1,318,318,0,0,0,0,0,0
14451,313,46540,1,761,761,0,0,0,0,0,0
14452,313,46580,1,750,750,0,0,0,0,0,0
14453,313,46770,1,758,758,0,0,0,0,0,0
14454,313,46710,1,753,753,0,0,0,0,0,0
14455,313,45510,1,755,755,0,0,0,0,0,0
14456,313,46650,1,760,760,0,0,0,0,0,0
14457,313,46570,1,754,754,0,0,0,0,0,0
14458,313,46590,1,759,759,0,0,0,0,0,0
14459,313,46780,0,541,541,0,0,0,0,0,0
